,Name,Address,Geocodes
208,Hands on Work Program,"810 E Palace Ave, Santa Fe, NM 87501, USA","{'lat': 35.6831754, 'lng': -105.9248486}"
209,Intermediate School District 917,"32611 Northfield Blvd, Northfield, MN 55057, USA","{'lat': 44.47702109999999, 'lng': -93.1507914}"
210,Pattonville School DST Trnsp,"4050 Banks Rd, Margate, FL 33063, USA","{'lat': 26.2734585, 'lng': -80.1937197}"
211,First Student Transportation,"444 Commercial St, Provincetown, MA 02657, USA","{'lat': 42.056011, 'lng': -70.1799762}"
212,First Student Inc,"1100 Cheyenne Rd, Copperopolis, CA 95228, USA","{'lat': 37.93797310000001, 'lng': -120.6240569}"
213,Immaculate Conception,"2316 Church Rd, Arnold, MO 63010, USA","{'lat': 38.4341406, 'lng': -90.3785506}"
214,Meyer Bus Lines Inc,"916 N Main St, Sand Springs, OK 74063, USA","{'lat': 36.1476678, 'lng': -96.11060479999999}"
215,Speedy Photo,"911 Main St, Kansas City, MO 64105, USA","{'lat': 39.1031427, 'lng': -94.58267579999999}"
216,First Student Inc,"3507 S Park Ave, Sedalia, MO 65301, USA","{'lat': 38.6793184, 'lng': -93.2411116}"
217,Transportation Dept,"104 Bryan McLamb Ln, Dunn, NC 28334, USA","{'lat': 35.3541385, 'lng': -78.575356}"
218,LPS,"1705 Bow St, Missoula, MT 59801, USA","{'lat': 46.8547756, 'lng': -114.0099261}"
219,Karst Stage,"511 N Wallace Ave, Bozeman, MT 59715, USA","{'lat': 45.6854126, 'lng': -111.0290853}"
220,First Student Inc,"400 Edwardia Dr, Greensboro, NC 27409, USA","{'lat': 36.067472, 'lng': -79.887374}"
221,Laidlaw Educational Services,"14001 L St, Omaha, NE 68137, USA","{'lat': 41.2122722, 'lng': -96.1325978}"
222,Laidlaw Education Services,"121 Whitehouse Rd, Rochester, NH 03867, USA","{'lat': 43.2648143, 'lng': -70.9175734}"
223,Emuha Valley Transport,"582 Valley Rd, Montclair, NJ 07043, USA","{'lat': 40.8403201, 'lng': -74.20789309999999}"
224,Ryder Truck Rental Inc,"PO Box 220, Knoxville, IL 61448, USA","{'lat': 40.9083715, 'lng': -90.28484759999999}"
225,First Student Inc,"33 Ethel Rd, Piscataway, NJ 08854, USA","{'lat': 40.5350305, 'lng': -74.4137619}"
226,Kids CAB,"12 Emerson Terrace, Bloomfield, NJ 07003, USA","{'lat': 40.8289055, 'lng': -74.1897061}"
227,First Group America,"2205 Rippey Rd, Penryn, CA 95663, USA","{'lat': 38.8520025, 'lng': -121.1692811}"
228,First Student Inc,"140 Hamburg Turnpike, Wayne, NJ 07470, USA","{'lat': 40.9439589, 'lng': -74.2030288}"
229,Wilson Walton International Inc Marine Engineering,"3349 NJ-138 Ste B, Wall Township, NJ 07719, USA","{'lat': 40.1695759, 'lng': -74.0891247}"
230,Cape ATL Cmbrland Lpus Fndtion,"1036 Seashore Rd, Cape May, NJ 08204, USA","{'lat': 38.9559239, 'lng': -74.9253683}"
231,Valley Transportation LLC,"39 Central Ave, Dayton, OH 45406, USA","{'lat': 39.7638283, 'lng': -84.204819}"
232,Holcomb Bus Service Inc,"11 Karr Dr, Bellmawr, NJ 08031, USA","{'lat': 39.8687116, 'lng': -75.1176862}"
233,"Ryder System, Inc.","PO Box 220, Knoxville, IL 61448, USA","{'lat': 40.9083715, 'lng': -90.28484759999999}"
234,"Ryder System, Inc.","40 Industrial Dr, East Bridgewater, MA 02333, USA","{'lat': 42.0527984, 'lng': -70.9088204}"
235,First Student Inc,"40 Industrial Dr, East Bridgewater, MA 02333, USA","{'lat': 42.0527984, 'lng': -70.9088204}"
236,Scholastic Bus Co,"539 Piermont Ave, Piermont, NY 10968, USA","{'lat': 41.041996, 'lng': -73.916596}"
237,Mountain Bus Co Inc,"160 W Camino Real, Boca Raton, FL 33432, USA","{'lat': 26.3400091, 'lng': -80.090491}"
238,Durham School Svc,"10200 Bell Ave SE, Albuquerque, NM 87123, USA","{'lat': 35.0690856, 'lng': -106.5344466}"
239,Transportation Dept,"3101 Southside River Rd, Farmington, NM 87401, USA","{'lat': 36.725179, 'lng': -108.168734}"
240,Kaiser Inc,"2510 W, Grand Ave, Waukegan, IL 60085, USA","{'lat': 42.370605, 'lng': -87.86513099999999}"
241,New York City Board-education,"44-36 Vernon Blvd #1, Long Island City, NY 11101, USA","{'lat': 40.74985849999999, 'lng': -73.95257939999999}"
242,Laidlaw Inc,"909 Bailey Ave, Buffalo, NY 14206, USA","{'lat': 42.8788951, 'lng': -78.814328}"
243,Covington Street Garage & STR,"26 Covington St, Huntington Station, NY 11746, USA","{'lat': 40.8168706, 'lng': -73.41482119999999}"
244,Monroe School Transportation,"970 Emerson St, Rochester, NY 14606, USA","{'lat': 43.1742406, 'lng': -77.6562075}"
245,Chestnut Ridge Transportation,"230 Red Schoolhouse Rd, Spring Valley, NY 10977, USA","{'lat': 41.068456, 'lng': -74.051936}"
246,Laidlaw Education Services,"5677 S Street Rd, Auburn, NY 13021, USA","{'lat': 42.8946889, 'lng': -76.57189629999999}"
247,Laidlaw Transit Inc,"100 Gruner Rd, Buffalo, NY 14227, USA","{'lat': 42.8961173, 'lng': -78.7801073}"
248,N Y C Board of Education,"44-36 Vernon Blvd, Long Island City, NY 11101, USA","{'lat': 40.74985849999999, 'lng': -73.95257939999999}"
249,Atlantic Express of Neng,"7 North St, Weaverville, NC 28787, USA","{'lat': 35.6915, 'lng': -82.5618011}"
250,Town Bus,"55 Babylon Turnpike, Freeport, NY 11520, USA","{'lat': 40.6668436, 'lng': -73.57206529999999}"
251,Jay Dee Tomfor Transportation,"455 W John St, Hicksville, NY 11801, USA","{'lat': 40.765417, 'lng': -73.5437687}"
252,Telworx Communications,"120 Bloomingdale Rd # 105, White Plains, NY 10605, USA","{'lat': 41.0271186, 'lng': -73.7584071}"
253,The Trans Group LLC,"230 Red Schoolhouse Rd, Spring Valley, NY 10977, USA","{'lat': 41.068456, 'lng': -74.051936}"
254,Millenium Transportation,"309 Beach 54th St #1D, Arverne, NY 11692, USA","{'lat': 40.5929033, 'lng': -73.7845758}"
255,Northport-East Northport Schl,"158 Laurel Ave, Oakdale, CA 95361, USA","{'lat': 37.764838, 'lng': -120.8540889}"
256,Michael Johnston School Bus Co,"165 Main St, Paterson, NJ 07505, USA","{'lat': 40.9180873, 'lng': -74.17293269999999}"
257,Enterprise Training Solutions Inc,"120 Bloomingdale Rd # 105, White Plains, NY 10605, USA","{'lat': 41.0271186, 'lng': -73.7584071}"
258,First Student,"1185 E Main St, Bradford, PA 16701, USA","{'lat': 41.9896322, 'lng': -78.61779609999999}"
259,Suffolk Transportation,"10 Moffitt Blvd, Bay Shore, NY 11706, USA","{'lat': 40.73106380000001, 'lng': -73.23516029999999}"
260,Laidlaw Education Services,"235 W Brandon Blvd, Brandon, FL 33511, USA","{'lat': 27.9369246, 'lng': -82.2875613}"
261,City of New York,"44-36 Vernon Blvd, Long Island City, NY 11101, USA","{'lat': 40.74985849999999, 'lng': -73.95257939999999}"
262,Student Express of Clifton Park Inc,"315 Ushers Rd Suite 9, Ballston Lake, NY 12019, USA","{'lat': 42.9035997, 'lng': -73.7924388}"
263,James Harris Transport Inc,"Audubon Ave & W 180th St, New York, NY 10033, USA","{'lat': 40.8480432, 'lng': -73.93286140000001}"
264,Grand Tours,"5355 Junction Rd, Lockport, NY 14094, USA","{'lat': 43.1555344, 'lng': -78.7537518}"
265,First Student Inc,"32 Fitchett Way, Poughkeepsie, NY 12601, USA","{'lat': 41.7168852, 'lng': -73.9055319}"
266,Peace Transportation,"108 W Kennedy St, Syracuse, NY 13205, USA","{'lat': 43.0307886, 'lng': -76.14852859999999}"
267,Durrin Transporters,"1132 NY-29, Greenwich, NY 12834, USA","{'lat': 43.1021069, 'lng': -73.518102}"
268,Laidlaw Transit Inc,"119 Botsford Pl, Buffalo, NY 14216, USA","{'lat': 42.9510975, 'lng': -78.87409149999999}"
269,Child & Adolescent Treartment,"301 Cayuga Rd, Buffalo, NY 14225, USA","{'lat': 42.9372324, 'lng': -78.7433594}"
270,Washington Local Schools,"5201 Douglas Rd, Toledo, OH 43613, USA","{'lat': 41.7099492, 'lng': -83.60549}"
