,_id,Name,Address,Geocodes
0,14900,The Chicago Academy for...,"1010 W Chicago Ave, Chicago, IL 60642, USA","{'lat': 41.89648740000001, 'lng': -87.65321999999999}"
1,14901,Lake Forest Community H...,"1285 N McKinley Rd, Lake Forest, IL 60045, USA","{'lat': 42.2641956, 'lng': -87.840087}"
2,14902,"Access Medical Group, L...","8420 W Bryn Mawr Ave #800, Chicago, IL 60631, USA","{'lat': 41.9824887, 'lng': -87.83862859999999}"
3,14903,Pekin Public Schools Ad...,"1314 Matilda St, Pekin, IL 61554, USA","{'lat': 40.5804538, 'lng': -89.63303239999999}"
4,14904,Alsip-Hazelgreen-OakLaw...,"11900 S Kostner Ave, Alsip, IL 60803, USA","{'lat': 41.67547099999999, 'lng': -87.72947889999999}"
5,14905,Heyworth High School,"101 N Joselyn St, Heyworth, IL 61745, USA","{'lat': 40.3142431, 'lng': -88.9723707}"
6,14906,The Joint Commission,"1 Renaissance Blvd, Oakbrook Terrace, IL 60181, USA","{'lat': 41.8481434, 'lng': -87.98140459999999}"
7,14907,Board of Education of T...,"2216 W Hirsch St, Chicago, IL 60622, USA","{'lat': 41.9073574, 'lng': -87.6829277}"
8,14908,Libertyville School Dis...,"1441 Lake St, Libertyville, IL 60048, USA","{'lat': 42.2905449, 'lng': -87.9813281}"
9,14909,Casey-Westfield High Sc...,"401 E Main St, Casey, IL 62420, USA","{'lat': 39.3004563, 'lng': -87.98815719999999}"
10,14910,Gates College,"2121 Sheridan Rd, Evanston, IL 60201, USA","{'lat': 42.0562209, 'lng': -87.6755804}"
11,14911,Blythe Park Elementary ...,"65 Woodside Rd, Riverside, IL 60546, USA","{'lat': 41.8302934, 'lng': -87.8215463}"
12,14912,Lyons School District 1...,"4100 Scoville Ave, Stickney, IL 60402, USA","{'lat': 41.8170127, 'lng': -87.78655529999999}"
13,14913,Board of Education of T...,"4815 S Karlov Ave, Chicago, IL 60632, USA","{'lat': 41.8050333, 'lng': -87.7255732}"
14,14914,Board of Education of T...,"1345 N Rockwell St, Chicago, IL 60622, USA","{'lat': 41.9062185, 'lng': -87.6916171}"
15,14915,The School District of ...,"711 Lincoln Ave W, Highland Park, IL 60035, USA","{'lat': 42.1766979, 'lng': -87.7971592}"
16,14916,Board of Education of T...,"638 W 54th Pl, Chicago, IL 60609, USA","{'lat': 41.7953888, 'lng': -87.6420878}"
17,14917,Freeport School Distric...,"1401 W Empire St, Freeport, IL 61032, USA","{'lat': 42.287042, 'lng': -89.6471459}"
18,14918,Creative Nursery School,"120 Triton Ln, Naperville, IL 60540, USA","{'lat': 41.7530061, 'lng': -88.1408431}"
19,14919,Board of Education of T...,"2236 N Rockwell St, Chicago, IL 60647, USA","{'lat': 41.9226323, 'lng': -87.6931967}"
20,14920,Board of Education of T...,"5900 N Winthrop Ave, Chicago, IL 60660, USA","{'lat': 41.9891867, 'lng': -87.65849589999999}"
21,14921,Aledo Community Unit Sc...,"801 SW 9th St, Aledo, IL 61231, USA","{'lat': 41.1954053, 'lng': -90.7588512}"
22,14922,Dongola School Unit Dis...,"1000 High St, Dongola, IL 62926, USA","{'lat': 37.3664966, 'lng': -89.1621911}"
23,14923,Woodland Elementary Sch...,"310 S Hough St, Barrington, IL 60010, USA","{'lat': 42.1519937, 'lng': -88.13668779999999}"
24,14924,Board of Education of T...,"1018 N Laramie Ave, Chicago, IL 60651, USA","{'lat': 41.8995886, 'lng': -87.7564206}"
25,14925,Elmhurst Community Unit...,"111 W Butterfield Rd, Elmhurst, IL 60126, USA","{'lat': 41.868713, 'lng': -87.94000199999999}"
26,14926,Hillsboro Junior High S...,"1035 Seymour Ave, Hillsboro, IL 62049, USA","{'lat': 39.1505015, 'lng': -89.4998677}"
27,14927,Edwardsville High Schoo...,"6321 Midway Dr, Moro, IL 62067, USA","{'lat': 38.9306764, 'lng': -89.96916979999999}"
28,14928,Pekin Public Schools Ad...,"1400 Earl St, Pekin, IL 61554, USA","{'lat': 40.5794473, 'lng': -89.6337217}"
29,14929,Galena High School,"1206 Franklin St, Galena, IL 61036, USA","{'lat': 42.427397, 'lng': -90.440316}"
30,14930,Crete-Monee School Dist...,"1500 S Sangamon St, Crete, IL 60417, USA","{'lat': 41.4399884, 'lng': -87.6421045}"
31,14931,Board of Education of T...,"7433 S Dorchester Ave, Chicago, IL 60619, USA","{'lat': 41.7599536, 'lng': -87.5904757}"
32,14932,Northfield Twp High Sch...,"4000 W Lake Ave, Glenview, IL 60026, USA","{'lat': 42.0887384, 'lng': -87.8515991}"
33,14933,Bartonville Grade Schoo...,"6000 S Adams St, Bartonville, IL 61607, USA","{'lat': 40.64978680000001, 'lng': -89.6517121}"
34,14934,Dee-Mack Primary & Juni...,"110 S Main St, Mackinaw, IL 61755, USA","{'lat': 40.53630150000001, 'lng': -89.3594516}"
35,14935,Fall Creek Sch Dist,"805 N Barnett St, Le Roy, IL 61752, USA","{'lat': 40.35362569999999, 'lng': -88.7558355}"
36,14936,Brookwood School Distri...,"201 E Glenwood Lansing Rd, Glenwood, IL 60425, USA","{'lat': 41.5433352, 'lng': -87.605462}"
37,14937,Riverside Brookfield Hi...,"160 Ridgewood Rd, Riverside, IL 60546, USA","{'lat': 41.8286314, 'lng': -87.83015979999999}"
38,14938,Clinton Unit School Dis...,"IL-54, Clinton, IL, USA","{'lat': 40.1480107, 'lng': -88.96592009999999}"
39,14939,Fargo School District N...,"201 W Hawthorn Pkwy, Vernon Hills, IL 60061, USA","{'lat': 42.242244, 'lng': -87.9709973}"
40,14940,Career Concepts  Inc,"188 Northwest Hwy, Cary, IL 60013, USA","{'lat': 42.2037655, 'lng': -88.2298838}"
41,14941,Cornerstone Community C...,"855 5000 N, Bourbonnais, IL 60914, USA","{'lat': 41.1918654, 'lng': -87.862014}"
42,14942,Ewing-Northern Schools,"E Franklin Rd, Ewing, IL 62836, USA","{'lat': 38.1263851, 'lng': -88.8178717}"
43,14943,Board of Education of T...,"6201 S Fairfield Ave, Chicago, IL 60629, USA","{'lat': 41.7806706, 'lng': -87.6916246}"
44,14944,Edwardsville High Schoo...,"Worden, IL 62097, USA","{'lat': 38.9314354, 'lng': -89.83898599999999}"
45,14945,Turtle Club Restaurant,"1625 Deep Lake Rd Ste A, Lake Villa, IL 60046, USA","{'lat': 42.4458993, 'lng': -88.0603746}"
46,14946,Mary Miller Junior High...,"808 Wisconsin Ave, Windsor, IL 61957, USA","{'lat': 39.4432642, 'lng': -88.5930788}"
47,14947,Indian Prairie School D...,"1200 Redfield Rd, Naperville, IL 60563, USA","{'lat': 41.7911399, 'lng': -88.19078999999999}"
48,14948,School District U-46,"1220 Dundee Ave, Elgin, IL 60120, USA","{'lat': 42.0604272, 'lng': -88.2670289}"
49,14949,State of South Dakota K...,"10110 Old Lincoln Trail, Fairview Heights, IL 62208, USA","{'lat': 38.5924147, 'lng': -90.0131891}"
50,14950,State of South Dakota K...,"21 Circle Dr, Fairview Heights, IL 62208, USA","{'lat': 38.6130741, 'lng': -90.0196031}"
51,14951,Consolidated School Dis...,"13723 Harmony Rd, Huntley, IL 60142, USA","{'lat': 42.1642105, 'lng': -88.4680915}"
52,14952,West Central High Schoo...,"Biggsville, IL 61418, USA","{'lat': 40.8536498, 'lng': -90.86486169999999}"
53,14953,Board of Education of T...,"2700 S California Ave, Chicago, IL 60608, USA","{'lat': 41.8426106, 'lng': -87.6953025}"
54,14954,Learning Tech Center La...,"1040 Park Ave W, Highland Park, IL 60035, USA","{'lat': 42.1884582, 'lng': -87.8154411}"
55,14955,Francis W Parker Develo...,"W Webster Ave, Chicago, IL 60614, USA","{'lat': 41.9216816, 'lng': -87.65712599999999}"
56,14956,"Lee County, Illinois","7772 S Clinton St, Dixon, IL 61021, USA","{'lat': 41.9027397, 'lng': -89.4091461}"
57,14957,Board of Education of T...,"4728 N Wolcott Ave, Chicago, IL 60640, USA","{'lat': 41.9684981, 'lng': -87.67668100000002}"
58,14958,Central A&M High School,"229 E Pine St, Moweaqua, IL 62550, USA","{'lat': 39.6308813, 'lng': -89.0180761}"
59,14959,Board of Education of T...,"5015 S Blackstone Ave, Chicago, IL 60615, USA","{'lat': 41.8032019, 'lng': -87.58962670000001}"
60,14960,"Burger King Holdings, I...","1625 Deep Lake Rd Ste A, Lake Villa, IL 60046, USA","{'lat': 42.4458993, 'lng': -88.0603746}"
61,14961,"Burger King Holdings, I...","400 S Old Rand Rd, Lake Zurich, IL 60047, USA","{'lat': 42.1917226, 'lng': -88.0865077}"
62,14962,Community Consolidated ...,"101 N Oak St, Palatine, IL 60067, USA","{'lat': 42.1119126, 'lng': -88.0379134}"
63,14963,Holy Angels Elementary ...,"545 E Oakwood Blvd, Chicago, IL 60653, USA","{'lat': 41.8223871, 'lng': -87.6125397}"
64,14964,Freeport School Distric...,"501 E South St, Freeport, IL 61032, USA","{'lat': 42.2799151, 'lng': -89.60997069999999}"
65,14965,Freeport School Distric...,"1386 Kiwanis Dr, Freeport, IL 61032, USA","{'lat': 42.2860799, 'lng': -89.6734662}"
